cod_area_negocio;area_negocio;cod_adn_cg;partition_date
CUSMRGSP;BMA;SCIB;2020-05-31
CUSMRGSPMP;BMA;SCIB;2020-05-31
CUSNOMRGBC;BMA;SCIB;2020-05-31
CUSNOMRGEL;BMA;SCIB;2020-05-31
CUSNOMRGEM;BMA;SCIB;2020-05-31
CUSNOMRGGG;BMA;SCIB;2020-05-31
CUSNOMRGLA;BMA;SCIB;2020-05-31
CUSNOMRGSP;BMA;SCIB;2020-05-31
DIV31;BMA;SCIB;2020-05-31
DIV31MP;BMA;SCIB;2020-05-31
DIV80;BMA;SCIB;2020-05-31
DIV80MP;BMA;SCIB;2020-05-31
DIV80RCMP;BMA;SCIB;2020-05-31
DIV82;BMA;SCIB;2020-05-31
DIV82MP;BMA;SCIB;2020-05-31
DIV82RCMP;BMA;SCIB;2020-05-31
DIVRC31;BMA;SCIB;2020-05-31
DIVRC31MP;BMA;SCIB;2020-05-31
DIVRC80;BMA;SCIB;2020-05-31
DIVRC82;BMA;SCIB;2020-05-31
EMIMRGBC;BMA;SCIB;2020-05-31
EMVMRGBC;BMA;SCIB;2020-05-31
EQPMRGBC;BMA;SCIB;2020-05-31
EQPMRGEL;BMA;SCIB;2020-05-31
EQPMRGEM;BMA;SCIB;2020-05-31
EQPMRGGG;BMA;SCIB;2020-05-31
EQPMRGLA;BMA;SCIB;2020-05-31
EQPMRGSP;BMA;SCIB;2020-05-31
EQPNOMRGBC;BMA;SCIB;2020-05-31
EQPNOMRGEL;BMA;SCIB;2020-05-31
EQPNOMRGEM;BMA;SCIB;2020-05-31
EQPNOMRGGG;BMA;SCIB;2020-05-31
EQPNOMRGLA;BMA;SCIB;2020-05-31
EQPNOMRGSP;BMA;SCIB;2020-05-31
EQU;BMA;SCIB;2020-05-31
FBMRGBC;BMA;SCIB;2020-05-31
FBMRGBSA;BMA;SCIB;2020-05-31
FBMRGEL;BMA;SCIB;2020-05-31
FBMRGEM;BMA;SCIB;2020-05-31
FBMRGEMP;BMA;SCIB;2020-05-31
FBMRGGE;BMA;SCIB;2020-05-31
FBMRGGG;BMA;SCIB;2020-05-31
FBMRGLA;BMA;SCIB;2020-05-31
FBMRGSP;BMA;SCIB;2020-05-31
FFEEMRGBC;BMA;SCIB;2020-05-31
FFEEMRGEL;BMA;SCIB;2020-05-31
FFEEMRGEM;BMA;SCIB;2020-05-31
FFEEMRGGG;BMA;SCIB;2020-05-31
FFEEMRGLA;BMA;SCIB;2020-05-31
FFEEMRGSP;BMA;SCIB;2020-05-31
FLOWBC;BMA;SCIB;2020-05-31
FLOWBCSA;BMA;SCIB;2020-05-31
FLOWEINT;BMA;SCIB;2020-05-31
FLOWEL;BMA;SCIB;2020-05-31
FLOWEM;BMA;SCIB;2020-05-31
FLOWGG;BMA;SCIB;2020-05-31
FLOWLA;BMA;SCIB;2020-05-31
FLOWOEFIN;BMA;SCIB;2020-05-31
FLOWSP;BMA;SCIB;2020-05-31
LBKCASHBC;BMA;SCIB;2020-05-31
LBKCASHBSA;BMA;SCIB;2020-05-31
LBKCASHEM;BMA;SCIB;2020-05-31
LBKCASHGG;BMA;SCIB;2020-05-31
LBKCASHLA;BMA;SCIB;2020-05-31
LBKCASHMPBC;BMA;SCIB;2020-05-31
LBKCASHMPBSA;BMA;SCIB;2020-05-31
LBKCASHMPEM;BMA;SCIB;2020-05-31
LBKCASHMPGG;BMA;SCIB;2020-05-31
LBKCASHMPLA;BMA;SCIB;2020-05-31
LBKCASHMPSP;BMA;SCIB;2020-05-31
LBKCASHSP;BMA;SCIB;2020-05-31
LBKFBBC;BMA;SCIB;2020-05-31
LBKFBBSA;BMA;SCIB;2020-05-31
LBKFBEM;BMA;SCIB;2020-05-31
LBKFBGG;BMA;SCIB;2020-05-31
LBKFBLA;BMA;SCIB;2020-05-31
LBKFBSP;BMA;SCIB;2020-05-31
LBKSINBC;BMA;SCIB;2020-05-31
LBKSINBSA;BMA;SCIB;2020-05-31
LBKSINEM;BMA;SCIB;2020-05-31
LBKSINGG;BMA;SCIB;2020-05-31
LBKSINLA;BMA;SCIB;2020-05-31
LBKSINSP;BMA;SCIB;2020-05-31
LBKTRADEBC;BMA;SCIB;2020-05-31
LBKTRADEBSA;BMA;SCIB;2020-05-31
LBKTRADEEM;BMA;SCIB;2020-05-31
LBKTRADEGG;BMA;SCIB;2020-05-31
LBKTRADELA;BMA;SCIB;2020-05-31
LBKTRADESP;BMA;SCIB;2020-05-31
MAMRGBC;BMA;SCIB;2020-05-31
MAMRGEL;BMA;SCIB;2020-05-31
MAMRGEM;BMA;SCIB;2020-05-31
MAMRGGG;BMA;SCIB;2020-05-31
MAMRGLA;BMA;SCIB;2020-05-31
MAMRGSP;BMA;SCIB;2020-05-31
MANOMRGBC;BMA;SCIB;2020-05-31
MANOMRGEL;BMA;SCIB;2020-05-31
MANOMRGEM;BMA;SCIB;2020-05-31
MANOMRGGG;BMA;SCIB;2020-05-31
MANOMRGLA;BMA;SCIB;2020-05-31
MANOMRGSP;BMA;SCIB;2020-05-31
MMBCSA;BMA;SCIB;2020-05-31
MMBCSAMP;BMA;SCIB;2020-05-31
MMEINT;BMA;SCIB;2020-05-31
MMMRGBC;BMA;SCIB;2020-05-31
MMMRGEL;BMA;SCIB;2020-05-31
MMMRGEM;BMA;SCIB;2020-05-31
MMMRGGG;BMA;SCIB;2020-05-31
MMMRGLA;BMA;SCIB;2020-05-31
MMMRGSP;BMA;SCIB;2020-05-31
MMMRGSPMP;BMA;SCIB;2020-05-31
MMOEFIN;BMA;SCIB;2020-05-31
PFMRGBC;BMA;SCIB;2020-05-31
PFMRGEL;BMA;SCIB;2020-05-31
PFMRGEM;BMA;SCIB;2020-05-31
PFMRGGG;BMA;SCIB;2020-05-31
PFMRGLA;BMA;SCIB;2020-05-31
PFMRGSP;BMA;SCIB;2020-05-31
PFNOMRGBC;BMA;SCIB;2020-05-31
PFNOMRGEL;BMA;SCIB;2020-05-31
PFNOMRGEM;BMA;SCIB;2020-05-31
PFNOMRGGG;BMA;SCIB;2020-05-31
PFNOMRGLA;BMA;SCIB;2020-05-31
PFNOMRGSP;BMA;SCIB;2020-05-31
RFMRGBC;BMA;SCIB;2020-05-31
RFMRGEL;BMA;SCIB;2020-05-31
RFMRGEM;BMA;SCIB;2020-05-31
RFMRGGG;BMA;SCIB;2020-05-31
RFMRGLA;BMA;SCIB;2020-05-31
RFMRGSP;BMA;SCIB;2020-05-31
RFNOMRGBC;BMA;SCIB;2020-05-31
RFNOMRGEL;BMA;SCIB;2020-05-31
RFNOMRGEM;BMA;SCIB;2020-05-31
RFNOMRGGG;BMA;SCIB;2020-05-31
RFNOMRGLA;BMA;SCIB;2020-05-31
RFNOMRGSP;BMA;SCIB;2020-05-31
SINBCSA;BMA;SCIB;2020-05-31
SINMRGBC;BMA;SCIB;2020-05-31
SINMRGEL;BMA;SCIB;2020-05-31
SINMRGEM;BMA;SCIB;2020-05-31
SINMRGGG;BMA;SCIB;2020-05-31
SINMRGLA;BMA;SCIB;2020-05-31
SINMRGSP;BMA;SCIB;2020-05-31
SINNOMRGBC;BMA;SCIB;2020-05-31
SINNOMRGEL;BMA;SCIB;2020-05-31
SINNOMRGEM;BMA;SCIB;2020-05-31
SINNOMRGGG;BMA;SCIB;2020-05-31
SINNOMRGLA;BMA;SCIB;2020-05-31
SINNOMRGSP;BMA;SCIB;2020-05-31
TRABCSA;BMA;SCIB;2020-05-31
TRADEMRGBC;BMA;SCIB;2020-05-31
TRADEMRGBSA;BMA;SCIB;2020-05-31
TRADEMRGEL;BMA;SCIB;2020-05-31
TRADEMRGEM;BMA;SCIB;2020-05-31
TRADEMRGGE;BMA;SCIB;2020-05-31
TRADEMRGGG;BMA;SCIB;2020-05-31
TRADEMRGLA;BMA;SCIB;2020-05-31
TRADEMRGSP;BMA;SCIB;2020-05-31
TRAEINT;BMA;SCIB;2020-05-31
TRAMRGBC;BMA;SCIB;2020-05-31
TRAMRGEL;BMA;SCIB;2020-05-31
TRAMRGEM;BMA;SCIB;2020-05-31
TRAMRGGG;BMA;SCIB;2020-05-31
TRAMRGLA;BMA;SCIB;2020-05-31
TRAMRGSP;BMA;SCIB;2020-05-31
TRAOEFIN;BMA;SCIB;2020-05-31
VENTBCSA;BMA;SCIB;2020-05-31
VENTBCSAMP;BMA;SCIB;2020-05-31
VENTEINT;BMA;SCIB;2020-05-31
VENTEINTMP;BMA;SCIB;2020-05-31
VENTMRGBC;BMA;SCIB;2020-05-31
VENTMRGEL;BMA;SCIB;2020-05-31
VENTMRGEM;BMA;SCIB;2020-05-31
VENTMRGGE;BMA;SCIB;2020-05-31
VENTMRGGG;BMA;SCIB;2020-05-31
VENTMRGLA;BMA;SCIB;2020-05-31
VENTMRGSP;BMA;SCIB;2020-05-31
VENTMRGSPMP;BMA;SCIB;2020-05-31
VENTNOMRGBC;BMA;SCIB;2020-05-31
VENTNOMRGBCMP;BMA;SCIB;2020-05-31
VENTNOMRGEL;BMA;SCIB;2020-05-31
VENTNOMRGEM;BMA;SCIB;2020-05-31
VENTNOMRGGG;BMA;SCIB;2020-05-31
VENTNOMRGLA;BMA;SCIB;2020-05-31
VENTNOMRGSP;BMA;SCIB;2020-05-31
VENTNOMRGSPMP;BMA;SCIB;2020-05-31
VENTOEFIN;BMA;SCIB;2020-05-31
XVAMRGBC;BMA;SCIB;2020-05-31
BPUH;Banca Privada;BPRI;2020-05-31
BPI;Banca Privada;BPRI;2020-05-31
COM1AGROBP;Banca Privada;BPRI;2020-05-31
COM1AGROMPBP;Banca Privada;BPRI;2020-05-31
COM1BP;Banca Privada;BPRI;2020-05-31
COM1MPBP;Banca Privada;BPRI;2020-05-31
COM2BP;Banca Privada;BPRI;2020-05-31
COM2MPBP;Banca Privada;BPRI;2020-05-31
EMPAGROBP;Banca Privada;BPRI;2020-05-31
EMPAGROMPBP;Banca Privada;BPRI;2020-05-31
EMPORBP;Banca Privada;BPRI;2020-05-31
EMPORMPBP;Banca Privada;BPRI;2020-05-31
GE1AGBP;Banca Privada;BPRI;2020-05-31
GE1AGMPBP;Banca Privada;BPRI;2020-05-31
GE1ORBP;Banca Privada;BPRI;2020-05-31
GE1ORMPBP;Banca Privada;BPRI;2020-05-31
INSPRIDBP;Banca Privada;BPRI;2020-05-31
INSPRIDBPMP;Banca Privada;BPRI;2020-05-31
INSPRUGBPRIO;Banca Privada;BPRI;2020-05-31
INSPRUGBPRIOMP;Banca Privada;BPRI;2020-05-31
IPRAGBP;Banca Privada;BPRI;2020-05-31
IPRAGMPBP;Banca Privada;BPRI;2020-05-31
IPRC1BP;Banca Privada;BPRI;2020-05-31
IPRC1MPBP;Banca Privada;BPRI;2020-05-31
IPRC2BP;Banca Privada;BPRI;2020-05-31
IPRC2MPBP;Banca Privada;BPRI;2020-05-31
IPREDRBP;Banca Privada;BPRI;2020-05-31
IPREDRBPMP;Banca Privada;BPRI;2020-05-31
IPRGE1AGBP;Banca Privada;BPRI;2020-05-31
IPRGE1AGMPBP;Banca Privada;BPRI;2020-05-31
IPRGE1ORBP;Banca Privada;BPRI;2020-05-31
IPRGE1ORMPBP;Banca Privada;BPRI;2020-05-31
IPRORBP;Banca Privada;BPRI;2020-05-31
IPRORMPBP;Banca Privada;BPRI;2020-05-31
IPROTBP;Banca Privada;BPRI;2020-05-31
IPROTBPMP;Banca Privada;BPRI;2020-05-31
IPRP1AGBP;Banca Privada;BPRI;2020-05-31
IPRP1AGMPBP;Banca Privada;BPRI;2020-05-31
IPRP1BP;Banca Privada;BPRI;2020-05-31
IPRP1MPBP;Banca Privada;BPRI;2020-05-31
IPRP1ORBP;Banca Privada;BPRI;2020-05-31
IPRP1ORMPBP;Banca Privada;BPRI;2020-05-31
IPRP2AGBP;Banca Privada;BPRI;2020-05-31
IPRP2AGMPBP;Banca Privada;BPRI;2020-05-31
IPRP2ORBP;Banca Privada;BPRI;2020-05-31
IPRP2ORMPBP;Banca Privada;BPRI;2020-05-31
INPUOTRBP;Banca Privada;BPRI;2020-05-31
INPUOTRBPMP;Banca Privada;BPRI;2020-05-31
INSPUGBPRIO;Banca Privada;BPRI;2020-05-31
INSPUGBPRIOMP;Banca Privada;BPRI;2020-05-31
INSPUGOBP;Banca Privada;BPRI;2020-05-31
INSPUIDBP;Banca Privada;BPRI;2020-05-31
INSPUIDBPMP;Banca Privada;BPRI;2020-05-31
IPUBGOPRMP;Banca Privada;BPRI;2020-05-31
IPUBGOPRMPBP;Banca Privada;BPRI;2020-05-31
IPUC1BP;Banca Privada;BPRI;2020-05-31
IPUC1MPBP;Banca Privada;BPRI;2020-05-31
IPUC2BP;Banca Privada;BPRI;2020-05-31
IPUC2MPBP;Banca Privada;BPRI;2020-05-31
IPUEDBP;Banca Privada;BPRI;2020-05-31
IPUEDBPMP;Banca Privada;BPRI;2020-05-31
IPUEMPAGBP;Banca Privada;BPRI;2020-05-31
IPUEMPAGMPBP;Banca Privada;BPRI;2020-05-31
IPUEMPORBP;Banca Privada;BPRI;2020-05-31
IPUEMPORMPBP;Banca Privada;BPRI;2020-05-31
IPUGE1AGBP;Banca Privada;BPRI;2020-05-31
IPUGE1AGMPBP;Banca Privada;BPRI;2020-05-31
IPUGE1ORBP;Banca Privada;BPRI;2020-05-31
IPUGE1ORMPBP;Banca Privada;BPRI;2020-05-31
IPUGOBBP;Banca Privada;BPRI;2020-05-31
IPUGOBMPBP;Banca Privada;BPRI;2020-05-31
IPUP1ORBP;Banca Privada;BPRI;2020-05-31
IPUP1ORMPBP;Banca Privada;BPRI;2020-05-31
IPUP2AGBP;Banca Privada;BPRI;2020-05-31
IPUP2AGMPBP;Banca Privada;BPRI;2020-05-31
IPUP2ORBP;Banca Privada;BPRI;2020-05-31
IPUP2ORMPBP;Banca Privada;BPRI;2020-05-31
P1AGRBP;Banca Privada;BPRI;2020-05-31
P1AGRMPBP;Banca Privada;BPRI;2020-05-31
P1ORBP;Banca Privada;BPRI;2020-05-31
P1ORMPBP;Banca Privada;BPRI;2020-05-31
P2AGRBP;Banca Privada;BPRI;2020-05-31
P2AGRMPBP;Banca Privada;BPRI;2020-05-31
P2ORBP;Banca Privada;BPRI;2020-05-31
P2ORMPBP;Banca Privada;BPRI;2020-05-31
RAA1BP;Banca Privada;BPRI;2020-05-31
RAA1BPMP;Banca Privada;BPRI;2020-05-31
RAA2BP;Banca Privada;BPRI;2020-05-31
RAA2BPMP;Banca Privada;BPRI;2020-05-31
